时间,商品名称,库存变化,单笔销量
2026-09-14 22:05:07,[09.20 1:1 부채꾸미기]어센트(ASC2NT) 2nd Mini Album [Still with you],初始库存: 5000,0
2026-09-15 14:04:15,[09.20 1:1 부채꾸미기]어센트(ASC2NT) 2nd Mini Album [Still with you],5000 -> 5001,-1
2026-09-15 16:23:56,[09.20 1:1 부채꾸미기]어센트(ASC2NT) 2nd Mini Album [Still with you],5001 -> 4996,5
2026-09-16 00:10:26,[09.20 1:1 부채꾸미기]어센트(ASC2NT) 2nd Mini Album [Still with you],4996 -> 4994,2
2026-09-16 07:27:37,[09.20 1:1 부채꾸미기]어센트(ASC2NT) 2nd Mini Album [Still with you],初始库存: 4994,0
